total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,cityCenters_nearest,days_exposition
10,8037000.0,56.2,2014-11-27T00:00:00,1,,5.0,24.2,5,False,False,False,12.9,0.0,Санкт-Петербург,8572.0,972.0
4,9980833.0,69.1,2018-08-28T00:00:00,1,,16.0,,11,False,False,False,12.9,0.0,Санкт-Петербург,8460.0,60.0
2,3080000.0,31.0,2017-02-07T00:00:00,1,,5.0,17.5,2,False,False,False,6.0,0.0,Санкт-Петербург,6757.0,121.0
0,6150000.0,58.3,2016-05-23T00:00:00,2,2.55,10.0,31.0,9,False,False,False,10.0,2.0,Санкт-Петербург,16806.0,147.0
12,1400000.0,36.0,2018-04-20T00:00:00,1,2.6,5.0,17.0,1,False,False,False,8.0,0.0,поселок Петровское,,94.0
2,5248000.0,65.6,2018-01-10T00:00:00,2,,23.0,34.51,9,False,False,False,13.17,0.0,деревня Кудрово,,28.0
8,9680000.0,72.0,2015-12-15T00:00:00,2,2.85,9.0,35.6,5,False,False,False,15.9,0.0,Санкт-Петербург,6027.0,794.0
20,4150000.0,53.0,2017-05-24T00:00:00,3,2.7,14.0,30.0,12,False,False,False,8.0,0.0,Санкт-Петербург,10659.0,44.00000000000001
3,5650000.0,92.8,2017-10-11T00:00:00,3,2.75,9.0,53.1,4,False,False,False,12.0,3.0,Всеволожск,,128.0
1,10200000.0,96.0,2017-04-11T00:00:00,4,,6.0,64.0,6,False,False,False,16.0,4.0,Санкт-Петербург,7320.0,90.00000000000001
7,14500000.0,116.0,2018-10-08T00:00:00,3,2.76,12.0,54.0,8,False,False,False,25.0,0.0,Санкт-Петербург,13731.0,33.0
10,3850000.0,45.0,2016-06-15T00:00:00,2,2.5,5.0,28.5,4,False,False,False,5.6,1.0,Санкт-Петербург,14768.0,45.00000000000001
19,11900000.0,110.6,2017-10-03T00:00:00,4,3.0,6.0,60.0,2,False,False,False,18.0,2.0,Санкт-Петербург,4172.0,332.0
5,2635000.0,36.6,2018-03-26T00:00:00,1,2.8,12.0,16.92,11,False,False,False,10.94,1.0,городской посёлок Новоселье,,127.0
9,7000000.0,67.6,2019-04-01T00:00:00,3,3.02,6.0,44.1,5,False,False,False,6.0,0.0,Санкт-Петербург,3510.0,
7,1599000.0,27.0,2019-03-19T00:00:00,0,,3.0,19.0,2,False,True,False,,0.0,Всеволожск,,
10,2650000.0,63.0,2018-02-08T00:00:00,3,,5.0,46.0,5,False,False,False,5.4,0.0,Луга,,275.0
20,4250000.0,44.5,2017-09-14T00:00:00,2,,5.0,29.0,4,False,False,False,6.0,0.0,Санкт-Петербург,11307.0,17.0
1,3200000.0,71.0,2019-01-20T00:00:00,3,2.5,5.0,41.0,4,False,False,False,8.0,0.0,деревня Большие Колпаны,,53.0
10,5650000.0,40.1,2018-08-31T00:00:00,1,2.7,16.0,20.2,15,False,False,False,10.2,0.0,Санкт-Петербург,12433.0,63.0
8,2950000.0,24.0,2018-11-05T00:00:00,1,2.5,9.0,12.5,3,False,False,False,5.0,2.0,Санкт-Петербург,12805.0,14.0
11,4000000.0,42.5,2018-11-21T00:00:00,2,2.5,5.0,27.0,2,False,False,False,4.5,1.0,Санкт-Петербург,11182.0,30.0
8,5850000.0,73.7,2016-03-17T00:00:00,4,2.56,9.0,54.5,8,False,False,False,6.7,2.0,Санкт-Петербург,14261.0,408.0
18,9555000.0,65.0,2018-12-10T00:00:00,3,3.3,4.0,43.9,2,False,False,False,6.0,0.0,Санкт-Петербург,552.0,
8,3800000.0,33.5,2018-02-02T00:00:00,1,2.7,10.0,17.7,7,False,False,False,7.6,0.0,Санкт-Петербург,12789.0,11.000000000000002
8,3100000.0,31.0,2017-01-13T00:00:00,1,,9.0,16.0,9,False,False,False,8.0,0.0,Санкт-Петербург,11343.0,263.0
14,12450000.0,122.3,2018-06-21T00:00:00,5,,4.0,89.2,1,False,False,False,10.0,0.0,Санкт-Петербург,3717.0,292.0
1,2099000.0,42.0,2018-01-13T00:00:00,3,2.55,5.0,29.0,3,False,False,False,5.0,0.0,Никольское,,338.0
1,3250000.0,48.0,2017-01-07T00:00:00,2,2.6,10.0,29.0,5,False,False,False,8.0,2.0,деревня Новое Девяткино,,42.0
26,12500000.0,96.28,2017-11-16T00:00:00,3,,25.0,53.2,18,False,False,False,16.4,2.0,Санкт-Петербург,13510.0,23.000000000000004
7,1740000.0,21.7,2017-08-17T00:00:00,1,2.75,12.0,15.2,9,False,False,False,,0.0,деревня Куттузи,,74.0
3,4060000.0,42.0,2017-07-12T00:00:00,2,,6.0,28.0,2,False,False,False,5.0,0.0,Санкт-Петербург,9839.0,88.00000000000001
11,4499000.0,45.0,2018-07-26T00:00:00,2,,9.0,28.0,3,False,False,False,7.0,0.0,Санкт-Петербург,14951.0,116.0
7,6900000.0,77.5,2018-12-12T00:00:00,4,2.6,9.0,55.1,5,False,False,False,,2.0,Санкт-Петербург,11867.0,103.0
19,6000000.0,61.4,2018-01-05T00:00:00,3,2.6,9.0,,2,False,False,False,,0.0,Санкт-Петербург,11486.0,60.0
7,6850000.0,65.0,2017-04-03T00:00:00,2,2.64,17.0,34.0,3,False,False,False,10.0,1.0,Санкт-Петербург,11972.0,
18,4680000.0,63.3,2017-11-26T00:00:00,3,,9.0,46.0,8,False,False,False,6.3,0.0,Санкт-Петербург,15344.0,309.0
8,1750000.0,32.3,2018-08-06T00:00:00,1,2.5,5.0,,4,False,False,False,5.5,0.0,деревня Лаголово,,19.0
18,5999000.0,70.0,2018-07-02T00:00:00,3,2.5,9.0,43.0,6,False,False,False,8.0,0.0,Санкт-Петербург,14779.0,93.0
11,2750000.0,38.0,2018-03-15T00:00:00,1,,18.0,15.0,15,False,False,False,10.0,2.0,поселок городского типа имени Свердлова,,54.0
6,2600000.0,40.8,2018-06-08T00:00:00,1,,9.0,18.7,7,False,False,False,10.9,2.0,деревня Старая,,296.0
14,2250000.0,47.0,2019-02-28T00:00:00,2,2.6,5.0,28.0,4,False,False,False,9.0,0.0,деревня Гарболово,,45.00000000000001
0,5300000.0,58.0,2017-11-12T00:00:00,3,,9.0,43.0,5,False,False,False,7.0,5.0,Санкт-Петербург,13842.0,34.0
14,2650000.0,36.0,2017-11-01T00:00:00,1,,4.0,14.1,2,False,False,False,11.0,0.0,Сертолово,,75.0
9,4650000.0,52.68,2017-10-17T00:00:00,2,,21.0,28.86,17,False,False,False,12.0,0.0,посёлок Мурино,,193.00000000000003
13,4700000.0,74.0,2019-04-12T00:00:00,4,2.5,5.0,53.0,4,False,False,False,9.0,2.0,Выборг,,
18,3710000.0,65.0,2018-08-07T00:00:00,2,2.7,9.0,37.0,2,False,False,False,10.0,0.0,деревня Старая,,162.0
7,1100000.0,36.0,2016-08-15T00:00:00,1,,5.0,17.0,4,False,False,False,8.5,0.0,деревня Сяськелево,,581.0
9,7900000.0,69.0,2017-08-22T00:00:00,3,2.6,10.0,40.0,9,False,False,False,10.0,2.0,Санкт-Петербург,13650.0,232.0
0,3700000.0,36.0,2018-08-09T00:00:00,1,,18.0,18.0,10,False,False,False,9.0,0.0,Санкт-Петербург,12946.0,27.0
9,3750000.0,49.0,2017-08-21T00:00:00,4,2.5,5.0,37.1,5,False,False,False,5.3,0.0,Санкт-Петербург,12386.0,30.0
10,5950000.0,45.0,2017-09-25T00:00:00,1,2.75,13.0,16.4,7,False,False,False,11.1,1.0,Санкт-Петербург,7943.0,99.0
12,3280000.0,32.4,2018-10-11T00:00:00,1,2.6,9.0,17.8,6,False,False,False,6.3,0.0,Санкт-Петербург,10813.0,7.0
13,4950000.0,62.0,2017-09-25T00:00:00,2,,22.0,36.0,11,False,False,False,10.0,0.0,посёлок Шушары,17829.0,140.0
8,1250000.0,54.0,2018-03-13T00:00:00,2,,4.0,34.0,2,False,False,False,7.0,0.0,Ивангород,,139.0
12,15098000.0,79.2,2017-12-22T00:00:00,2,3.0,8.0,35.3,3,False,False,False,15.5,0.0,Санкт-Петербург,6597.0,
15,5900000.0,61.7,2017-12-01T00:00:00,2,,26.0,38.6,23,False,False,False,8.2,0.0,Санкт-Петербург,13171.0,35.0
8,4450000.0,56.3,2019-04-07T00:00:00,3,2.5,5.0,38.33,3,False,False,False,6.5,0.0,Санкт-Петербург,9444.0,
3,4575000.0,59.0,2017-07-11T00:00:00,3,2.5,9.0,42.0,1,False,False,False,6.4,2.0,Санкт-Петербург,15264.0,124.0
9,2300000.0,52.0,2017-10-26T00:00:00,2,,9.0,26.3,4,False,False,False,9.0,2.0,Никольское,,134.0
3,3300000.0,54.6,2019-03-18T00:00:00,1,,9.0,19.1,9,False,False,False,14.1,0.0,Всеволожск,,
7,2250000.0,19.0,2019-03-12T00:00:00,0,3.0,6.0,,2,False,True,False,,0.0,Санкт-Петербург,7316.0,44.00000000000001
18,39744000.0,72.0,2018-09-19T00:00:00,2,3.05,11.0,,7,False,False,False,30.9,0.0,Санкт-Петербург,4624.0,90.00000000000001
17,12000000.0,90.4,2018-06-01T00:00:00,3,2.8,10.0,51.4,10,False,False,False,11.8,0.0,Санкт-Петербург,14697.0,
10,5290000.0,56.4,2019-04-23T00:00:00,2,,14.0,31.0,1,False,False,False,10.0,0.0,Санкт-Петербург,10368.0,
10,7100000.0,100.4,2019-03-18T00:00:00,3,2.5,16.0,54.1,6,False,False,False,14.0,2.0,Санкт-Петербург,22066.0,
6,5550000.0,68.0,2015-11-20T00:00:00,3,2.5,5.0,48.6,1,False,False,False,7.0,0.0,Санкт-Петербург,13216.0,323.0
4,8400000.0,62.0,2018-01-01T00:00:00,1,2.9,9.0,30.0,3,False,False,False,,0.0,Санкт-Петербург,3704.0,21.0
9,7850000.0,74.3,2015-04-10T00:00:00,3,,11.0,42.3,6,False,False,False,11.6,0.0,Санкт-Петербург,7257.0,702.0000000000001
9,6900000.0,80.0,2016-01-29T00:00:00,3,,10.0,48.5,4,False,False,False,11.0,1.0,Санкт-Петербург,17071.0,185.00000000000003
20,5400000.0,64.0,2018-08-14T00:00:00,2,3.0,5.0,33.0,4,False,False,False,10.0,0.0,Санкт-Петербург,15547.0,57.0
12,6100000.0,54.0,2018-10-04T00:00:00,2,2.6,16.0,31.0,14,False,False,False,10.0,2.0,Санкт-Петербург,15079.0,144.0
0,1897000.0,31.9,2017-11-10T00:00:00,1,2.5,5.0,12.0,1,False,False,False,9.0,0.0,Сертолово,,353.00000000000006
20,4800000.0,60.0,2017-12-08T00:00:00,3,2.5,9.0,40.0,3,False,False,False,6.5,0.0,посёлок Металлострой,26954.0,157.0
0,3600000.0,44.0,2017-09-16T00:00:00,2,,5.0,28.0,4,False,False,False,5.0,1.0,Санкт-Петербург,11285.0,22.000000000000004
17,23900000.0,107.0,2018-01-23T00:00:00,2,3.0,5.0,51.0,4,False,False,False,19.0,1.0,Санкт-Петербург,4922.0,126.0
2,6990000.0,75.0,2017-09-13T00:00:00,3,3.0,5.0,51.1,2,False,False,False,8.5,0.0,Санкт-Петербург,8593.0,13.0
10,7200000.0,116.0,2017-07-05T00:00:00,4,2.78,20.0,76.7,3,False,False,False,11.4,0.0,Санкт-Петербург,15142.0,320.0
7,9900000.0,80.3,2017-06-29T00:00:00,2,3.0,8.0,42.6,4,False,False,False,15.8,0.0,Санкт-Петербург,11096.0,196.0
13,4990000.0,42.0,2019-04-16T00:00:00,1,2.7,13.0,14.5,13,False,False,False,17.0,0.0,Санкт-Петербург,9148.0,
15,8700000.0,76.0,2017-08-06T00:00:00,2,,6.0,34.1,2,False,False,False,14.3,0.0,Санкт-Петербург,17793.0,73.0
11,7350000.0,71.0,2017-11-09T00:00:00,3,2.9,6.0,45.6,2,False,False,False,8.0,0.0,Санкт-Петербург,3379.0,175.00000000000003
15,6200000.0,62.1,2018-03-21T00:00:00,3,2.6,9.0,39.6,2,False,False,False,9.8,1.0,Санкт-Петербург,12990.0,
6,1500000.0,56.0,2019-03-10T00:00:00,2,2.6,4.0,35.0,1,False,False,False,9.0,0.0,посёлок городского типа Кузнечное,,11.000000000000002
7,9500000.0,93.0,2017-01-23T00:00:00,3,3.05,15.0,56.8,3,False,False,False,10.4,0.0,Санкт-Петербург,14636.0,149.0
19,13500000.0,77.8,2019-04-17T00:00:00,2,2.8,,39.41,21,False,False,False,13.27,2.0,Санкт-Петербург,11477.0,
8,5047000.0,47.0,2019-04-16T00:00:00,2,2.65,14.0,24.0,10,False,False,False,9.0,1.0,Санкт-Петербург,22748.0,
1,2850000.0,39.0,2018-02-01T00:00:00,1,,25.0,18.0,8,False,False,False,10.0,0.0,посёлок Шушары,18217.0,43.0
9,6000000.0,66.6,2018-01-19T00:00:00,3,2.5,9.0,47.8,5,False,False,False,6.2,2.0,Санкт-Петербург,16447.0,67.0
15,4650000.0,33.0,2018-02-23T00:00:00,1,,13.0,,2,False,False,False,,0.0,Санкт-Петербург,13492.0,60.0
3,13500000.0,150.0,2016-06-29T00:00:00,5,3.6,5.0,104.0,3,False,False,False,19.0,0.0,Санкт-Петербург,3334.0,637.0
13,6980000.0,57.0,2017-12-07T00:00:00,2,2.7,25.0,34.0,8,False,False,False,10.0,1.0,Санкт-Петербург,13390.0,106.0
10,2850000.0,38.0,2018-01-20T00:00:00,1,,5.0,18.0,2,False,False,False,9.0,0.0,посёлок Тельмана,,
20,18400000.0,160.0,2018-09-19T00:00:00,4,3.0,3.0,88.0,3,False,False,False,14.0,0.0,Санкт-Петербург,16778.0,
20,2900000.0,38.2,2017-03-01T00:00:00,1,2.57,8.0,18.6,5,False,False,False,8.3,0.0,посёлок Стрельна,23290.0,134.0
12,4550000.0,50.0,2016-12-08T00:00:00,2,3.0,5.0,28.5,5,False,False,False,8.0,1.0,Санкт-Петербург,9004.0,205.0
18,11900000.0,77.0,2016-10-19T00:00:00,2,4.0,4.0,38.0,3,False,False,False,12.9,0.0,Санкт-Петербург,1190.0,741.0000000000001
20,2450000.0,36.8,2017-08-23T00:00:00,1,2.6,5.0,17.5,5,False,False,False,10.6,1.0,поселок городского типа Рощино,,219.0
8,12850000.0,168.6,2018-07-10T00:00:00,6,,6.0,124.9,4,False,False,False,14.3,0.0,Санкт-Петербург,4189.0,36.0
3,7445866.0,53.8,2018-07-24T00:00:00,2,,25.0,25.3,12,False,False,False,14.4,0.0,Санкт-Петербург,15564.0,58.0
1,6500000.0,68.4,2017-03-10T00:00:00,3,,6.0,40.2,3,False,False,False,8.2,2.0,Сестрорецк,32830.0,123.0
9,4840000.0,55.0,2016-07-12T00:00:00,2,2.65,16.0,32.0,11,False,False,False,10.0,2.0,Санкт-Петербург,13526.0,556.0
7,2950000.0,30.3,2018-07-11T00:00:00,1,2.51,9.0,17.8,1,False,False,False,6.3,0.0,Санкт-Петербург,15724.0,100.0
20,7500000.0,73.3,2017-05-18T00:00:00,3,,35.0,28.0,27,False,False,False,23.1,0.0,Санкт-Петербург,20444.0,250.0
12,3150000.0,31.1,2017-06-01T00:00:00,1,,9.0,15.4,8,False,False,False,8.1,1.0,Санкт-Петербург,15419.0,326.0
0,3900000.0,45.0,2017-03-23T00:00:00,2,2.5,5.0,,3,False,False,False,7.5,0.0,Санкт-Петербург,16812.0,556.0
15,1150000.0,46.0,2018-01-12T00:00:00,2,3.0,2.0,29.5,2,False,False,False,7.4,1.0,городской посёлок Назия,,447.0
0,3300000.0,65.9,2017-06-23T00:00:00,3,,5.0,45.5,1,False,False,False,7.5,0.0,посёлок городского типа Токсово,,170.0
7,4100000.0,80.0,2017-07-19T00:00:00,3,,4.0,49.0,1,False,False,False,15.0,0.0,Санкт-Петербург,24972.0,53.0
10,4450000.0,45.0,2017-11-13T00:00:00,2,2.55,9.0,30.0,3,False,False,False,8.6,1.0,Санкт-Петербург,12581.0,190.00000000000003
15,2890000.0,30.4,2017-01-25T00:00:00,1,,9.0,15.1,7,False,False,False,8.0,0.0,Санкт-Петербург,15146.0,91.0
13,7300000.0,77.0,2017-07-27T00:00:00,3,,17.0,44.2,5,False,False,False,9.5,2.0,Санкт-Петербург,16804.0,75.0
10,5200000.0,55.0,2017-04-14T00:00:00,3,2.7,9.0,39.0,1,False,False,False,6.1,0.0,Санкт-Петербург,12017.0,38.0
20,4600000.0,50.0,2017-08-29T00:00:00,2,,9.0,31.0,7,False,False,False,6.0,0.0,Санкт-Петербург,11245.0,112.0
13,2700000.0,51.0,2017-06-29T00:00:00,2,,5.0,30.7,3,False,False,False,9.1,0.0,деревня Лесколово,,134.0
6,4199000.0,41.7,2018-08-09T00:00:00,1,2.5,10.0,18.7,9,False,False,False,10.7,0.0,Санкт-Петербург,15010.0,82.0
12,4100000.0,49.4,2017-09-12T00:00:00,4,2.55,5.0,37.3,2,False,False,False,5.3,0.0,Санкт-Петербург,13459.0,41.0
11,3850000.0,33.1,2019-04-15T00:00:00,1,2.5,9.0,17.5,8,False,False,False,7.5,1.0,Санкт-Петербург,15795.0,
13,5800000.0,40.5,2018-03-12T00:00:00,1,2.8,16.0,16.4,8,False,False,False,11.7,0.0,Санкт-Петербург,8106.0,239.0
8,7950000.0,55.0,2019-03-29T00:00:00,2,2.8,19.0,,5,False,False,False,,2.0,Санкт-Петербург,17492.0,10.0
17,4098000.0,38.0,2017-07-11T00:00:00,1,,17.0,19.0,10,False,False,False,9.0,0.0,Санкт-Петербург,10085.0,45.00000000000001
5,4440000.0,49.0,2017-08-07T00:00:00,1,,13.0,16.0,6,False,False,False,15.0,2.0,Санкт-Петербург,15214.0,169.0
20,7980000.0,74.0,2017-02-20T00:00:00,3,2.8,14.0,44.0,7,False,False,False,11.0,2.0,Санкт-Петербург,16333.0,58.0
5,7260000.0,84.5,2015-09-12T00:00:00,3,,5.0,49.4,3,False,False,False,7.9,0.0,Санкт-Петербург,8659.0,1017.0
20,4900000.0,61.92,2019-04-01T00:00:00,2,2.8,10.0,33.92,5,False,False,False,11.84,2.0,Санкт-Петербург,18701.0,
20,7995000.0,44.0,2018-08-08T00:00:00,2,2.8,6.0,39.0,6,False,False,False,5.0,0.0,Санкт-Петербург,5252.0,198.0
7,8250000.0,65.1,2017-07-18T00:00:00,2,2.6,17.0,36.07,5,False,False,False,12.7,0.0,Санкт-Петербург,15159.0,157.0
0,6000000.0,60.0,2017-11-10T00:00:00,2,,10.0,34.0,4,False,False,False,11.0,2.0,Санкт-Петербург,16209.0,23.000000000000004
6,2250000.0,45.8,2016-03-09T00:00:00,2,,9.0,27.5,3,False,False,False,6.2,0.0,Кингисепп,,125.0
5,2890000.0,36.0,2017-09-06T00:00:00,1,,5.0,19.0,3,False,False,False,7.0,0.0,поселок Бугры,,73.0
9,2990000.0,33.0,2016-05-18T00:00:00,1,2.65,14.0,17.5,1,False,False,False,7.7,0.0,Санкт-Петербург,14684.0,107.0
6,10480000.0,87.49,2018-03-26T00:00:00,3,2.7,24.0,50.81,11,False,False,False,12.56,2.0,Санкт-Петербург,13615.0,53.0
14,20000000.0,125.5,2018-11-14T00:00:00,3,3.2,7.0,54.0,7,False,False,False,20.0,0.0,Санкт-Петербург,4060.0,
7,2400000.0,40.8,2016-05-04T00:00:00,1,3.0,15.0,18.15,2,False,False,False,8.6,2.0,деревня Новое Девяткино,,229.0
9,9900000.0,97.0,2017-10-19T00:00:00,4,3.0,5.0,66.5,4,False,False,False,9.5,0.0,Санкт-Петербург,3270.0,30.0
20,4700000.0,56.0,2016-04-27T00:00:00,2,2.75,20.0,30.7,10,False,False,False,13.0,3.0,поселок Мурино,,79.0
8,3850000.0,39.0,2017-10-07T00:00:00,1,,26.0,11.0,4,False,False,False,15.0,2.0,посёлок Парголово,19292.0,390.0
20,6100000.0,60.0,2019-01-24T00:00:00,2,,25.0,34.0,10,False,False,False,8.4,0.0,Кудрово,,38.0
11,5500000.0,59.0,2017-01-25T00:00:00,2,,17.0,30.0,9,False,False,False,13.0,0.0,Санкт-Петербург,12984.0,55.0
17,3500000.0,47.0,2016-11-25T00:00:00,2,,14.0,25.0,6,False,False,False,7.0,3.0,Колпино,31054.0,187.00000000000003
7,22743212.0,134.0,2017-11-29T00:00:00,3,,16.0,,1,False,False,False,,0.0,Санкт-Петербург,6572.0,
8,5650000.0,54.0,2017-11-20T00:00:00,2,2.5,9.0,32.8,9,False,False,False,8.5,1.0,Санкт-Петербург,15399.0,117.0
11,4450000.0,37.0,2017-05-21T00:00:00,1,2.7,24.0,16.0,9,False,False,False,9.0,1.0,Санкт-Петербург,14528.0,150.0
14,9700000.0,112.2,2017-11-07T00:00:00,4,3.25,3.0,74.8,2,False,False,False,,0.0,Санкт-Петербург,4132.0,139.0
14,5150000.0,39.6,2017-02-16T00:00:00,1,2.9,25.0,18.7,18,False,False,False,8.3,2.0,Санкт-Петербург,12099.0,16.0
12,5200000.0,54.7,2017-07-21T00:00:00,2,,4.0,32.0,4,False,False,False,8.0,1.0,Пушкин,30561.0,108.0
14,4550000.0,38.2,2018-10-21T00:00:00,1,,25.0,16.2,18,False,False,False,8.3,1.0,Санкт-Петербург,12110.0,43.0
18,2400000.0,58.0,2015-04-18T00:00:00,3,2.8,2.0,41.0,1,False,False,False,8.0,0.0,Коммунар,,461.0
9,9480000.0,88.8,2017-07-24T00:00:00,3,2.79,17.0,51.2,4,False,False,False,13.4,2.0,Санкт-Петербург,12990.0,183.00000000000003
4,9200000.0,117.0,2017-02-20T00:00:00,5,,4.0,74.0,2,False,False,False,11.5,0.0,Санкт-Петербург,3889.0,126.0
16,4700000.0,53.0,2016-09-14T00:00:00,2,2.6,25.0,25.0,12,False,False,False,12.0,1.0,посёлок Парголово,19143.0,335.0
10,1800000.0,40.0,2018-10-18T00:00:00,1,,5.0,,3,False,False,False,8.7,0.0,Луга,,45.00000000000001
5,3990000.0,36.8,2018-02-01T00:00:00,1,2.8,14.0,17.9,14,False,False,False,9.7,0.0,Санкт-Петербург,11703.0,367.00000000000006
9,16900000.0,220.0,2015-12-02T00:00:00,6,3.5,4.0,152.0,4,False,False,False,36.0,0.0,Санкт-Петербург,2050.0,674.0
11,20900000.0,130.0,2015-03-25T00:00:00,3,,18.0,56.0,6,False,False,False,40.0,0.0,Санкт-Петербург,7044.0,460.0
2,3250000.0,61.0,2016-06-03T00:00:00,3,,5.0,44.0,5,False,False,False,7.0,0.0,Красное Село,30477.0,17.0
11,4200000.0,35.4,2017-08-10T00:00:00,1,,25.0,15.6,8,False,False,False,9.3,2.0,Санкт-Петербург,13845.0,166.0
14,6700000.0,64.0,2019-03-26T00:00:00,2,2.7,24.0,29.0,14,False,False,False,27.0,2.0,Санкт-Петербург,16788.0,
14,5600000.0,41.8,2019-03-16T00:00:00,2,,5.0,27.0,3,False,False,False,6.0,1.0,Санкт-Петербург,12892.0,10.0
11,6500000.0,57.0,2017-08-31T00:00:00,2,2.7,16.0,26.7,8,False,False,False,7.7,2.0,Санкт-Петербург,13994.0,131.0
7,3000000.0,55.4,2019-01-30T00:00:00,3,2.5,10.0,36.81,3,False,False,False,7.8,0.0,Кингисепп,,30.0
17,7100000.0,69.0,2017-10-31T00:00:00,2,3.0,16.0,43.6,10,False,False,False,10.8,0.0,Санкт-Петербург,14951.0,286.0
20,13700000.0,130.0,2017-11-12T00:00:00,3,2.9,9.0,83.0,8,False,False,False,12.0,3.0,Санкт-Петербург,12719.0,211.0
5,1250000.0,36.0,2016-04-19T00:00:00,1,,5.0,16.0,2,False,False,False,8.0,0.0,Волхов,,750.0000000000001
11,4280000.0,40.0,2016-05-09T00:00:00,1,2.7,25.0,17.0,14,False,False,False,10.0,0.0,Санкт-Петербург,13845.0,222.0
5,2850000.0,29.2,2017-11-07T00:00:00,1,2.5,9.0,16.0,6,False,False,False,6.7,0.0,Санкт-Петербург,11920.0,350.00000000000006
20,48000000.0,203.3,2017-11-20T00:00:00,7,3.3,6.0,104.2,3,False,False,False,53.1,0.0,Санкт-Петербург,3868.0,146.0
10,6400000.0,72.0,2016-06-30T00:00:00,3,2.6,16.0,41.9,4,False,False,False,11.6,0.0,Санкт-Петербург,16956.0,16.0
9,7900000.0,85.4,2018-09-07T00:00:00,3,,5.0,44.3,5,False,False,False,14.3,0.0,Санкт-Петербург,4110.0,29.0
20,26990000.0,109.3,2018-09-17T00:00:00,3,3.1,7.0,60.8,2,False,False,False,20.0,0.0,Санкт-Петербург,6516.0,
5,3700000.0,43.0,2017-12-05T00:00:00,2,,5.0,28.0,3,False,False,False,6.0,1.0,Санкт-Петербург,12774.0,22.000000000000004
