children,dob_years,education,family_status,gender,income_type,debt,total_income,purpose,purpose_lemm
0,38,Среднее,Женат / замужем,F,Компаньон,0,94808.53488850044,покупка жилья для семьи,Недвижимость
2,38,Среднее,Женат / замужем,F,Компаньон,0,136758.45172774562,покупка жилья для семьи,Недвижимость
0,59,Среднее,Не женат / не замужем,F,Пенсионер,0,,высшее образование,Образование
2,28,Среднее,Женат / замужем,F,Компаньон,1,114414.51235665736,ремонт жилью,Недвижимость
0,42,Среднее,Не женат / не замужем,M,Компаньон,0,,автомобиль,Автомобиль
0,62,Среднее,Женат / замужем,M,Пенсионер,0,109970.56431844782,получение высшего образования,Образование
0,36,Высшее,Гражданский брак,F,Сотрудник,0,,получение образования,Образование
0,50,Высшее,Женат / замужем,M,Сотрудник,0,103364.99937700947,покупка жилья для сдачи,Недвижимость
0,54,Среднее,Вдовец / вдова,M,Сотрудник,0,,профильное образование,Образование
1,45,Среднее,Женат / замужем,M,Сотрудник,0,180748.1013887504,покупка своего жилья,Недвижимость
1,58,Среднее,Женат / замужем,F,Пенсионер,0,321376.01510474784,автомобиль,Автомобиль
0,64,Среднее,Женат / замужем,M,Пенсионер,0,70369.83731024241,покупка недвижимости,Недвижимость
0,51,Высшее,В разводе,F,Компаньон,0,185033.4870008109,ремонт жилью,Недвижимость
0,57,Среднее,Женат / замужем,M,Компаньон,0,46344.32356762727,покупка недвижимости,Недвижимость
0,62,Среднее,Женат / замужем,F,Пенсионер,0,132380.08101558994,образование,Образование
0,46,Среднее,Гражданский брак,F,Сотрудник,0,183766.5248561163,на покупку автомобиля,Автомобиль
