flight_id,departure_time,arrival_time,departure_airport,arrival_airport,aircraft_code
27335,2018-08-02 07:15:00+03,2018-08-02 07:40:00+03,UFA,REN,CR2
27336,2018-10-02 07:15:00+03,2018-10-02 07:40:00+03,UFA,REN,CR2
27337,2018-10-08 07:15:00+03,2018-10-08 07:40:00+03,UFA,REN,CR2
27338,2018-08-16 07:15:00+03,2018-08-16 07:40:00+03,UFA,REN,CR2
27339,2018-10-04 07:15:00+03,2018-10-04 07:40:00+03,UFA,REN,CR2
27340,2018-08-12 07:15:00+03,2018-08-12 07:40:00+03,UFA,REN,CR2
27341,2018-09-15 07:15:00+03,2018-09-15 07:40:00+03,UFA,REN,CR2
27342,2018-09-17 07:15:00+03,2018-09-17 07:40:00+03,UFA,REN,CR2
27343,2018-09-18 07:15:00+03,2018-09-18 07:40:00+03,UFA,REN,CR2
27344,2018-07-21 07:15:00+03,2018-07-21 07:40:00+03,UFA,REN,CR2
27345,2018-09-21 07:15:00+03,2018-09-21 07:40:00+03,UFA,REN,CR2
27346,2018-08-06 07:15:00+03,2018-08-06 07:40:00+03,UFA,REN,CR2
27347,2018-07-31 07:15:00+03,2018-07-31 07:40:00+03,UFA,REN,CR2
27348,2018-11-01 07:15:00+03,2018-11-01 07:40:00+03,UFA,REN,CR2
27349,2018-10-06 07:15:00+03,2018-10-06 07:40:00+03,UFA,REN,CR2
27350,2018-10-29 07:15:00+03,2018-10-29 07:40:00+03,UFA,REN,CR2
27351,2018-10-26 07:15:00+03,2018-10-26 07:40:00+03,UFA,REN,CR2
27352,2018-07-27 07:15:00+03,2018-07-27 07:40:00+03,UFA,REN,CR2
27353,2018-09-04 07:15:00+03,2018-09-04 07:40:00+03,UFA,REN,CR2
27354,2018-08-18 07:15:00+03,2018-08-18 07:40:00+03,UFA,REN,CR2
27355,2018-10-01 07:15:00+03,2018-10-01 07:40:00+03,UFA,REN,CR2
27356,2018-10-13 07:15:00+03,2018-10-13 07:40:00+03,UFA,REN,CR2
27357,2018-08-24 07:15:00+03,2018-08-24 07:40:00+03,UFA,REN,CR2
27358,2018-10-21 07:15:00+03,2018-10-21 07:40:00+03,UFA,REN,CR2
27359,2018-11-07 07:15:00+03,2018-11-07 07:40:00+03,UFA,REN,CR2
27360,2018-10-18 07:15:00+03,2018-10-18 07:40:00+03,UFA,REN,CR2
27361,2018-07-19 07:15:00+03,2018-07-19 07:40:00+03,UFA,REN,CR2
27362,2018-09-20 07:15:00+03,2018-09-20 07:40:00+03,UFA,REN,CR2
27363,2018-11-04 07:15:00+03,2018-11-04 07:40:00+03,UFA,REN,CR2
27364,2018-07-26 07:15:00+03,2018-07-26 07:40:00+03,UFA,REN,CR2
27365,2018-08-31 07:15:00+03,2018-08-31 07:40:00+03,UFA,REN,CR2
27366,2018-09-01 07:15:00+03,2018-09-01 07:40:00+03,UFA,REN,CR2
27367,2018-08-26 07:15:00+03,2018-08-26 07:40:00+03,UFA,REN,CR2
27368,2018-10-22 07:15:00+03,2018-10-22 07:40:00+03,UFA,REN,CR2
27369,2018-08-05 07:15:00+03,2018-08-05 07:40:00+03,UFA,REN,CR2
27370,2018-08-11 07:15:00+03,2018-08-11 07:40:00+03,UFA,REN,CR2
27371,2018-11-10 07:15:00+03,2018-11-10 07:40:00+03,UFA,REN,CR2
27372,2018-10-09 07:15:00+03,2018-10-09 07:40:00+03,UFA,REN,CR2
27373,2018-10-16 07:15:00+03,2018-10-16 07:40:00+03,UFA,REN,CR2
27374,2018-09-14 07:15:00+03,2018-09-14 07:40:00+03,UFA,REN,CR2
27375,2018-08-10 07:15:00+03,2018-08-10 07:40:00+03,UFA,REN,CR2
27376,2018-09-05 07:15:00+03,2018-09-05 07:40:00+03,UFA,REN,CR2
27377,2018-09-30 07:15:00+03,2018-09-30 07:40:00+03,UFA,REN,CR2
27378,2018-08-29 07:15:00+03,2018-08-29 07:40:00+03,UFA,REN,CR2
27379,2018-09-08 07:15:00+03,2018-09-08 07:40:00+03,UFA,REN,CR2
27380,2018-08-30 09:10:00+03,2018-08-30 14:05:00+03,UFA,HTA,319
27381,2018-07-29 09:10:00+03,2018-07-29 14:05:00+03,UFA,HTA,319
27382,2018-10-25 09:10:00+03,2018-10-25 14:05:00+03,UFA,HTA,319
27383,2018-10-14 09:10:00+03,2018-10-14 14:05:00+03,UFA,HTA,319
27384,2018-09-30 09:10:00+03,2018-09-30 14:05:00+03,UFA,HTA,319
27385,2018-08-19 09:10:00+03,2018-08-19 14:05:00+03,UFA,HTA,319
27386,2018-11-08 09:10:00+03,2018-11-08 14:05:00+03,UFA,HTA,319
27387,2018-11-11 09:10:00+03,2018-11-11 14:05:00+03,UFA,HTA,319
27388,2018-09-02 09:10:00+03,2018-09-02 14:05:00+03,UFA,HTA,319
27389,2018-11-01 09:10:00+03,2018-11-01 14:05:00+03,UFA,HTA,319
27390,2018-10-07 09:10:00+03,2018-10-07 14:05:00+03,UFA,HTA,319
27391,2018-09-13 09:10:00+03,2018-09-13 14:05:00+03,UFA,HTA,319
27392,2018-10-11 09:10:00+03,2018-10-11 14:05:00+03,UFA,HTA,319
27393,2018-08-05 09:10:00+03,2018-08-05 14:05:00+03,UFA,HTA,319
27394,2018-09-20 09:10:00+03,2018-09-20 14:05:00+03,UFA,HTA,319
27395,2018-10-18 09:10:00+03,2018-10-18 14:05:00+03,UFA,HTA,319
27396,2018-08-23 09:10:00+03,2018-08-23 14:05:00+03,UFA,HTA,319
27397,2018-07-26 09:10:00+03,2018-07-26 14:05:00+03,UFA,HTA,319
27398,2018-07-22 09:10:00+03,2018-07-22 14:05:00+03,UFA,HTA,319
27399,2018-08-16 09:10:00+03,2018-08-16 14:05:00+03,UFA,HTA,319
27400,2018-08-12 09:10:00+03,2018-08-12 14:05:00+03,UFA,HTA,319
27401,2018-10-28 09:10:00+03,2018-10-28 14:05:00+03,UFA,HTA,319
27402,2018-09-06 09:10:00+03,2018-09-06 14:05:00+03,UFA,HTA,319
27403,2018-08-02 09:10:00+03,2018-08-02 14:05:00+03,UFA,HTA,319
27404,2018-08-09 09:10:00+03,2018-08-09 14:05:00+03,UFA,HTA,319
27405,2018-09-09 09:10:00+03,2018-09-09 14:05:00+03,UFA,HTA,319
27406,2018-09-16 09:10:00+03,2018-09-16 14:05:00+03,UFA,HTA,319
27407,2018-09-27 09:10:00+03,2018-09-27 14:05:00+03,UFA,HTA,319
27408,2018-10-04 09:10:00+03,2018-10-04 14:05:00+03,UFA,HTA,319
27409,2018-07-15 09:10:00+03,2018-07-15 14:05:00+03,UFA,HTA,319
27410,2018-10-21 09:10:00+03,2018-10-21 14:05:00+03,UFA,HTA,319
27411,2018-11-04 09:10:00+03,2018-11-04 14:05:00+03,UFA,HTA,319
27412,2018-09-23 09:10:00+03,2018-09-23 14:05:00+03,UFA,HTA,319
27413,2018-07-19 09:10:00+03,2018-07-19 14:05:00+03,UFA,HTA,319
27414,2018-08-26 09:10:00+03,2018-08-26 14:05:00+03,UFA,HTA,319
27415,2018-09-16 07:40:00+03,2018-09-16 12:05:00+03,KJA,SVO,319
27416,2018-10-10 07:40:00+03,2018-10-10 12:05:00+03,KJA,SVO,319
27417,2018-11-02 07:40:00+03,2018-11-02 12:05:00+03,KJA,SVO,319
27418,2018-11-05 07:40:00+03,2018-11-05 12:05:00+03,KJA,SVO,319
27419,2018-07-29 07:40:00+03,2018-07-29 12:05:00+03,KJA,SVO,319
27420,2018-09-14 07:40:00+03,2018-09-14 12:05:00+03,KJA,SVO,319
27421,2018-10-30 07:40:00+03,2018-10-30 12:05:00+03,KJA,SVO,319
27422,2018-07-18 07:40:00+03,2018-07-18 12:05:00+03,KJA,SVO,319
27423,2018-08-18 07:40:00+03,2018-08-18 12:05:00+03,KJA,SVO,319
27424,2018-08-11 07:40:00+03,2018-08-11 12:05:00+03,KJA,SVO,319
27425,2018-11-12 07:40:00+03,2018-11-12 12:05:00+03,KJA,SVO,319
27426,2018-10-23 07:40:00+03,2018-10-23 12:05:00+03,KJA,SVO,319
27427,2018-10-31 07:40:00+03,2018-10-31 12:05:00+03,KJA,SVO,319
27428,2018-07-24 07:40:00+03,2018-07-24 12:05:00+03,KJA,SVO,319
27429,2018-10-01 07:40:00+03,2018-10-01 12:05:00+03,KJA,SVO,319
27430,2018-09-30 07:40:00+03,2018-09-30 12:05:00+03,KJA,SVO,319
27431,2018-09-26 07:40:00+03,2018-09-26 12:05:00+03,KJA,SVO,319
27432,2018-10-16 07:40:00+03,2018-10-16 12:05:00+03,KJA,SVO,319
27433,2018-11-01 07:40:00+03,2018-11-01 12:05:00+03,KJA,SVO,319
27434,2018-10-06 07:40:00+03,2018-10-06 12:05:00+03,KJA,SVO,319
27435,2018-10-22 07:40:00+03,2018-10-22 12:05:00+03,KJA,SVO,319
27436,2018-08-09 07:40:00+03,2018-08-09 12:05:00+03,KJA,SVO,319
27437,2018-07-26 07:40:00+03,2018-07-26 12:05:00+03,KJA,SVO,319
27438,2018-10-13 07:40:00+03,2018-10-13 12:05:00+03,KJA,SVO,319
27439,2018-08-19 07:40:00+03,2018-08-19 12:05:00+03,KJA,SVO,319
27440,2018-09-09 07:40:00+03,2018-09-09 12:05:00+03,KJA,SVO,319
27441,2018-08-24 07:40:00+03,2018-08-24 12:05:00+03,KJA,SVO,319
27442,2018-10-19 07:40:00+03,2018-10-19 12:05:00+03,KJA,SVO,319
27443,2018-10-21 07:40:00+03,2018-10-21 12:05:00+03,KJA,SVO,319
27444,2018-07-25 07:40:00+03,2018-07-25 12:05:00+03,KJA,SVO,319
27445,2018-10-08 07:40:00+03,2018-10-08 12:05:00+03,KJA,SVO,319
27446,2018-11-08 07:40:00+03,2018-11-08 12:05:00+03,KJA,SVO,319
27447,2018-09-18 07:40:00+03,2018-09-18 12:05:00+03,KJA,SVO,319
27448,2018-07-15 07:40:00+03,2018-07-15 12:05:00+03,KJA,SVO,319
27449,2018-08-12 07:40:00+03,2018-08-12 12:05:00+03,KJA,SVO,319
27450,2018-10-20 07:40:00+03,2018-10-20 12:05:00+03,KJA,SVO,319
27451,2018-08-21 07:40:00+03,2018-08-21 12:05:00+03,KJA,SVO,319
27452,2018-10-27 07:40:00+03,2018-10-27 12:05:00+03,KJA,SVO,319
27453,2018-11-09 07:40:00+03,2018-11-09 12:05:00+03,KJA,SVO,319
27454,2018-09-10 07:40:00+03,2018-09-10 12:05:00+03,KJA,SVO,319
27455,2018-10-26 07:40:00+03,2018-10-26 12:05:00+03,KJA,SVO,319
27456,2018-08-23 07:40:00+03,2018-08-23 12:05:00+03,KJA,SVO,319
27457,2018-08-08 07:40:00+03,2018-08-08 12:05:00+03,KJA,SVO,319
27458,2018-08-14 07:40:00+03,2018-08-14 12:05:00+03,KJA,SVO,319
27459,2018-08-10 07:40:00+03,2018-08-10 12:05:00+03,KJA,SVO,319
27460,2018-08-04 07:40:00+03,2018-08-04 12:05:00+03,KJA,SVO,319
27461,2018-09-07 07:40:00+03,2018-09-07 12:05:00+03,KJA,SVO,319
27462,2018-08-30 07:40:00+03,2018-08-30 12:05:00+03,KJA,SVO,319
27463,2018-09-15 07:40:00+03,2018-09-15 12:05:00+03,KJA,SVO,319
27464,2018-09-02 07:40:00+03,2018-09-02 12:05:00+03,KJA,SVO,319
27465,2018-08-07 07:40:00+03,2018-08-07 12:05:00+03,KJA,SVO,319
27466,2018-09-01 07:40:00+03,2018-09-01 12:05:00+03,KJA,SVO,319
27467,2018-10-28 07:40:00+03,2018-10-28 12:05:00+03,KJA,SVO,319
27468,2018-07-27 07:40:00+03,2018-07-27 12:05:00+03,KJA,SVO,319
27469,2018-08-22 07:40:00+03,2018-08-22 12:05:00+03,KJA,SVO,319
27470,2018-07-19 07:40:00+03,2018-07-19 12:05:00+03,KJA,SVO,319
27471,2018-08-25 07:40:00+03,2018-08-25 12:05:00+03,KJA,SVO,319
27472,2018-08-29 07:40:00+03,2018-08-29 12:05:00+03,KJA,SVO,319
27473,2018-07-22 07:40:00+03,2018-07-22 12:05:00+03,KJA,SVO,319
27474,2018-10-17 07:40:00+03,2018-10-17 12:05:00+03,KJA,SVO,319
27475,2018-09-25 07:40:00+03,2018-09-25 12:05:00+03,KJA,SVO,319
27476,2018-10-03 07:40:00+03,2018-10-03 12:05:00+03,KJA,SVO,319
27477,2018-10-14 07:40:00+03,2018-10-14 12:05:00+03,KJA,SVO,319
27478,2018-10-05 07:40:00+03,2018-10-05 12:05:00+03,KJA,SVO,319
27479,2018-08-17 07:40:00+03,2018-08-17 12:05:00+03,KJA,SVO,319
27480,2018-09-23 07:40:00+03,2018-09-23 12:05:00+03,KJA,SVO,319
27481,2018-09-28 07:40:00+03,2018-09-28 12:05:00+03,KJA,SVO,319
27482,2018-11-11 07:40:00+03,2018-11-11 12:05:00+03,KJA,SVO,319
27483,2018-07-21 07:40:00+03,2018-07-21 12:05:00+03,KJA,SVO,319
27484,2018-07-20 07:40:00+03,2018-07-20 12:05:00+03,KJA,SVO,319
27485,2018-11-04 07:40:00+03,2018-11-04 12:05:00+03,KJA,SVO,319
27486,2018-08-15 07:40:00+03,2018-08-15 12:05:00+03,KJA,SVO,319
27487,2018-07-17 07:40:00+03,2018-07-17 12:05:00+03,KJA,SVO,319
27488,2018-08-20 07:40:00+03,2018-08-20 12:05:00+03,KJA,SVO,319
27489,2018-10-29 07:40:00+03,2018-10-29 12:05:00+03,KJA,SVO,319
27490,2018-11-06 07:40:00+03,2018-11-06 12:05:00+03,KJA,SVO,319
27491,2018-09-19 07:40:00+03,2018-09-19 12:05:00+03,KJA,SVO,319
27492,2018-11-03 07:40:00+03,2018-11-03 12:05:00+03,KJA,SVO,319
27493,2018-08-05 07:40:00+03,2018-08-05 12:05:00+03,KJA,SVO,319
27494,2018-09-20 07:40:00+03,2018-09-20 12:05:00+03,KJA,SVO,319
27495,2018-09-17 07:40:00+03,2018-09-17 12:05:00+03,KJA,SVO,319
27496,2018-09-22 07:40:00+03,2018-09-22 12:05:00+03,KJA,SVO,319
27497,2018-11-10 07:40:00+03,2018-11-10 12:05:00+03,KJA,SVO,319
27498,2018-10-09 07:40:00+03,2018-10-09 12:05:00+03,KJA,SVO,319
27499,2018-10-11 07:40:00+03,2018-10-11 12:05:00+03,KJA,SVO,319
27500,2018-10-18 07:40:00+03,2018-10-18 12:05:00+03,KJA,SVO,319
27501,2018-08-27 07:40:00+03,2018-08-27 12:05:00+03,KJA,SVO,319
27502,2018-11-07 07:40:00+03,2018-11-07 12:05:00+03,KJA,SVO,319
27503,2018-09-21 07:40:00+03,2018-09-21 12:05:00+03,KJA,SVO,319
27504,2018-09-06 07:40:00+03,2018-09-06 12:05:00+03,KJA,SVO,319
27505,2018-10-02 07:40:00+03,2018-10-02 12:05:00+03,KJA,SVO,319
27506,2018-08-02 07:40:00+03,2018-08-02 12:05:00+03,KJA,SVO,319
27507,2018-08-01 07:40:00+03,2018-08-01 12:05:00+03,KJA,SVO,319
27508,2018-09-24 07:40:00+03,2018-09-24 12:05:00+03,KJA,SVO,319
27509,2018-09-03 07:40:00+03,2018-09-03 12:05:00+03,KJA,SVO,319
27510,2018-08-16 07:40:00+03,2018-08-16 12:05:00+03,KJA,SVO,319
27511,2018-09-27 07:40:00+03,2018-09-27 12:05:00+03,KJA,SVO,319
27512,2018-10-24 07:40:00+03,2018-10-24 12:05:00+03,KJA,SVO,319
27513,2018-09-12 07:40:00+03,2018-09-12 12:05:00+03,KJA,SVO,319
27514,2018-08-06 07:40:00+03,2018-08-06 12:05:00+03,KJA,SVO,319
27515,2018-10-04 07:40:00+03,2018-10-04 12:05:00+03,KJA,SVO,319
27516,2018-08-28 07:40:00+03,2018-08-28 12:05:00+03,KJA,SVO,319
27517,2018-10-15 07:40:00+03,2018-10-15 12:05:00+03,KJA,SVO,319
27518,2018-07-28 07:40:00+03,2018-07-28 12:05:00+03,KJA,SVO,319
27519,2018-07-16 07:40:00+03,2018-07-16 12:05:00+03,KJA,SVO,319
27520,2018-08-13 07:40:00+03,2018-08-13 12:05:00+03,KJA,SVO,319
27521,2018-10-25 07:40:00+03,2018-10-25 12:05:00+03,KJA,SVO,319
27522,2018-10-12 07:40:00+03,2018-10-12 12:05:00+03,KJA,SVO,319
27523,2018-07-23 07:40:00+03,2018-07-23 12:05:00+03,KJA,SVO,319
27524,2018-08-31 07:40:00+03,2018-08-31 12:05:00+03,KJA,SVO,319
27525,2018-10-07 07:40:00+03,2018-10-07 12:05:00+03,KJA,SVO,319
27526,2018-07-30 07:40:00+03,2018-07-30 12:05:00+03,KJA,SVO,319
27527,2018-09-08 07:40:00+03,2018-09-08 12:05:00+03,KJA,SVO,319
27528,2018-08-03 07:40:00+03,2018-08-03 12:05:00+03,KJA,SVO,319
27529,2018-09-04 07:40:00+03,2018-09-04 12:05:00+03,KJA,SVO,319
27530,2018-09-05 07:40:00+03,2018-09-05 12:05:00+03,KJA,SVO,319
27531,2018-09-13 07:40:00+03,2018-09-13 12:05:00+03,KJA,SVO,319
27532,2018-08-26 07:40:00+03,2018-08-26 12:05:00+03,KJA,SVO,319
27533,2018-09-11 07:40:00+03,2018-09-11 12:05:00+03,KJA,SVO,319
27534,2018-07-31 07:40:00+03,2018-07-31 12:05:00+03,KJA,SVO,319
27535,2018-09-29 07:40:00+03,2018-09-29 12:05:00+03,KJA,SVO,319
27536,2018-09-01 06:35:00+03,2018-09-01 08:40:00+03,KJA,OVB,CN1
27537,2018-08-19 06:35:00+03,2018-08-19 08:40:00+03,KJA,OVB,CN1
27538,2018-08-19 09:20:00+03,2018-08-19 11:25:00+03,KJA,OVB,CN1
27539,2018-10-23 09:20:00+03,2018-10-23 11:25:00+03,KJA,OVB,CN1
27540,2018-09-02 06:35:00+03,2018-09-02 08:40:00+03,KJA,OVB,CN1
27541,2018-10-15 09:20:00+03,2018-10-15 11:25:00+03,KJA,OVB,CN1
27542,2018-10-15 06:35:00+03,2018-10-15 08:40:00+03,KJA,OVB,CN1
27543,2018-08-10 06:35:00+03,2018-08-10 08:40:00+03,KJA,OVB,CN1
27544,2018-11-09 09:20:00+03,2018-11-09 11:25:00+03,KJA,OVB,CN1
27545,2018-11-09 06:35:00+03,2018-11-09 08:40:00+03,KJA,OVB,CN1
27546,2018-10-26 06:35:00+03,2018-10-26 08:40:00+03,KJA,OVB,CN1
27547,2018-07-30 09:20:00+03,2018-07-30 11:25:00+03,KJA,OVB,CN1
27548,2018-07-30 06:35:00+03,2018-07-30 08:40:00+03,KJA,OVB,CN1
27549,2018-11-08 09:20:00+03,2018-11-08 11:25:00+03,KJA,OVB,CN1
27550,2018-09-08 09:20:00+03,2018-09-08 11:25:00+03,KJA,OVB,CN1
27551,2018-10-13 06:35:00+03,2018-10-13 08:40:00+03,KJA,OVB,CN1
27552,2018-10-02 06:35:00+03,2018-10-02 08:40:00+03,KJA,OVB,CN1
27553,2018-10-02 09:20:00+03,2018-10-02 11:25:00+03,KJA,OVB,CN1
27554,2018-10-05 06:35:00+03,2018-10-05 08:40:00+03,KJA,OVB,CN1
27555,2018-10-05 09:20:00+03,2018-10-05 11:25:00+03,KJA,OVB,CN1
27556,2018-08-25 09:20:00+03,2018-08-25 11:25:00+03,KJA,OVB,CN1
27557,2018-08-17 09:20:00+03,2018-08-17 11:25:00+03,KJA,OVB,CN1
27558,2018-08-29 06:35:00+03,2018-08-29 08:40:00+03,KJA,OVB,CN1
27559,2018-07-18 09:20:00+03,2018-07-18 11:25:00+03,KJA,OVB,CN1
27560,2018-10-07 09:20:00+03,2018-10-07 11:25:00+03,KJA,OVB,CN1
27561,2018-09-23 09:20:00+03,2018-09-23 11:25:00+03,KJA,OVB,CN1
27562,2018-09-23 06:35:00+03,2018-09-23 08:40:00+03,KJA,OVB,CN1
27563,2018-10-07 06:35:00+03,2018-10-07 08:40:00+03,KJA,OVB,CN1
27564,2018-08-29 09:20:00+03,2018-08-29 11:25:00+03,KJA,OVB,CN1
27565,2018-08-13 09:20:00+03,2018-08-13 11:25:00+03,KJA,OVB,CN1
27566,2018-08-13 06:35:00+03,2018-08-13 08:40:00+03,KJA,OVB,CN1
27567,2018-07-18 06:35:00+03,2018-07-18 08:40:00+03,KJA,OVB,CN1
27568,2018-08-25 06:35:00+03,2018-08-25 08:40:00+03,KJA,OVB,CN1
27569,2018-07-25 09:20:00+03,2018-07-25 11:25:00+03,KJA,OVB,CN1
27570,2018-09-16 09:20:00+03,2018-09-16 11:25:00+03,KJA,OVB,CN1
27571,2018-07-25 06:35:00+03,2018-07-25 08:40:00+03,KJA,OVB,CN1
27572,2018-09-28 06:35:00+03,2018-09-28 08:40:00+03,KJA,OVB,CN1
27573,2018-08-14 09:20:00+03,2018-08-14 11:25:00+03,KJA,OVB,CN1
27574,2018-09-28 09:20:00+03,2018-09-28 11:25:00+03,KJA,OVB,CN1
27575,2018-10-08 06:35:00+03,2018-10-08 08:40:00+03,KJA,OVB,CN1
27576,2018-09-29 06:35:00+03,2018-09-29 08:40:00+03,KJA,OVB,CN1
27577,2018-09-29 09:20:00+03,2018-09-29 11:25:00+03,KJA,OVB,CN1
27578,2018-10-08 09:20:00+03,2018-10-08 11:25:00+03,KJA,OVB,CN1
27579,2018-10-25 09:20:00+03,2018-10-25 11:25:00+03,KJA,OVB,CN1
27580,2018-08-14 06:35:00+03,2018-08-14 08:40:00+03,KJA,OVB,CN1
27581,2018-10-25 06:35:00+03,2018-10-25 08:40:00+03,KJA,OVB,CN1
27582,2018-10-04 06:35:00+03,2018-10-04 08:40:00+03,KJA,OVB,CN1
27583,2018-10-28 06:35:00+03,2018-10-28 08:40:00+03,KJA,OVB,CN1
27584,2018-10-04 09:20:00+03,2018-10-04 11:25:00+03,KJA,OVB,CN1
27585,2018-10-28 09:20:00+03,2018-10-28 11:25:00+03,KJA,OVB,CN1
27586,2018-10-16 06:35:00+03,2018-10-16 08:40:00+03,KJA,OVB,CN1
27587,2018-09-13 09:20:00+03,2018-09-13 11:25:00+03,KJA,OVB,CN1
27588,2018-09-13 06:35:00+03,2018-09-13 08:40:00+03,KJA,OVB,CN1
27589,2018-08-27 06:35:00+03,2018-08-27 08:40:00+03,KJA,OVB,CN1
27590,2018-08-27 09:20:00+03,2018-08-27 11:25:00+03,KJA,OVB,CN1
27591,2018-08-23 09:20:00+03,2018-08-23 11:25:00+03,KJA,OVB,CN1
27592,2018-08-23 06:35:00+03,2018-08-23 08:40:00+03,KJA,OVB,CN1
27593,2018-07-15 09:20:00+03,2018-07-15 11:25:00+03,KJA,OVB,CN1
27594,2018-11-06 09:20:00+03,2018-11-06 11:25:00+03,KJA,OVB,CN1
27595,2018-08-02 06:35:00+03,2018-08-02 08:40:00+03,KJA,OVB,CN1
27596,2018-08-02 09:20:00+03,2018-08-02 11:25:00+03,KJA,OVB,CN1
27597,2018-09-30 09:20:00+03,2018-09-30 11:25:00+03,KJA,OVB,CN1
27598,2018-08-28 09:20:00+03,2018-08-28 11:25:00+03,KJA,OVB,CN1
27599,2018-11-06 06:35:00+03,2018-11-06 08:40:00+03,KJA,OVB,CN1
27600,2018-08-28 06:35:00+03,2018-08-28 08:40:00+03,KJA,OVB,CN1
27601,2018-10-06 06:35:00+03,2018-10-06 08:40:00+03,KJA,OVB,CN1
27602,2018-09-30 06:35:00+03,2018-09-30 08:40:00+03,KJA,OVB,CN1
27603,2018-11-11 06:35:00+03,2018-11-11 08:40:00+03,KJA,OVB,CN1
27604,2018-10-06 09:20:00+03,2018-10-06 11:25:00+03,KJA,OVB,CN1
27605,2018-09-06 06:35:00+03,2018-09-06 08:40:00+03,KJA,OVB,CN1
27606,2018-09-06 09:20:00+03,2018-09-06 11:25:00+03,KJA,OVB,CN1
27607,2018-11-11 09:20:00+03,2018-11-11 11:25:00+03,KJA,OVB,CN1
27608,2018-10-20 06:35:00+03,2018-10-20 08:40:00+03,KJA,OVB,CN1
27609,2018-10-26 09:20:00+03,2018-10-26 11:25:00+03,KJA,OVB,CN1
27610,2018-10-20 09:20:00+03,2018-10-20 11:25:00+03,KJA,OVB,CN1
27611,2018-09-18 06:35:00+03,2018-09-18 08:40:00+03,KJA,OVB,CN1
27612,2018-09-18 09:20:00+03,2018-09-18 11:25:00+03,KJA,OVB,CN1
27613,2018-11-03 09:20:00+03,2018-11-03 11:25:00+03,KJA,OVB,CN1
27614,2018-09-27 09:20:00+03,2018-09-27 11:25:00+03,KJA,OVB,CN1
27615,2018-09-27 06:35:00+03,2018-09-27 08:40:00+03,KJA,OVB,CN1
27616,2018-08-12 06:35:00+03,2018-08-12 08:40:00+03,KJA,OVB,CN1
27617,2018-08-09 09:20:00+03,2018-08-09 11:25:00+03,KJA,OVB,CN1
27618,2018-08-09 06:35:00+03,2018-08-09 08:40:00+03,KJA,OVB,CN1
27619,2018-11-03 06:35:00+03,2018-11-03 08:40:00+03,KJA,OVB,CN1
27620,2018-08-12 09:20:00+03,2018-08-12 11:25:00+03,KJA,OVB,CN1
27621,2018-09-15 06:35:00+03,2018-09-15 08:40:00+03,KJA,OVB,CN1
27622,2018-09-15 09:20:00+03,2018-09-15 11:25:00+03,KJA,OVB,CN1
27623,2018-07-28 09:20:00+03,2018-07-28 11:25:00+03,KJA,OVB,CN1
27624,2018-07-28 06:35:00+03,2018-07-28 08:40:00+03,KJA,OVB,CN1
27625,2018-09-16 06:35:00+03,2018-09-16 08:40:00+03,KJA,OVB,CN1
27626,2018-07-16 09:20:00+03,2018-07-16 11:25:00+03,KJA,OVB,CN1
27627,2018-07-16 06:35:00+03,2018-07-16 08:40:00+03,KJA,OVB,CN1
27628,2018-10-09 06:35:00+03,2018-10-09 08:40:00+03,KJA,OVB,CN1
27629,2018-08-08 06:35:00+03,2018-08-08 08:40:00+03,KJA,OVB,CN1
27630,2018-11-02 09:20:00+03,2018-11-02 11:25:00+03,KJA,OVB,CN1
27631,2018-08-08 09:20:00+03,2018-08-08 11:25:00+03,KJA,OVB,CN1
27632,2018-09-09 09:20:00+03,2018-09-09 11:25:00+03,KJA,OVB,CN1
27633,2018-09-09 06:35:00+03,2018-09-09 08:40:00+03,KJA,OVB,CN1
27634,2018-11-02 06:35:00+03,2018-11-02 08:40:00+03,KJA,OVB,CN1
27635,2018-09-19 06:35:00+03,2018-09-19 08:40:00+03,KJA,OVB,CN1
27636,2018-09-07 09:20:00+03,2018-09-07 11:25:00+03,KJA,OVB,CN1
27637,2018-08-05 09:20:00+03,2018-08-05 11:25:00+03,KJA,OVB,CN1
27638,2018-07-15 06:35:00+03,2018-07-15 08:40:00+03,KJA,OVB,CN1
27639,2018-09-21 06:35:00+03,2018-09-21 08:40:00+03,KJA,OVB,CN1
27640,2018-09-21 09:20:00+03,2018-09-21 11:25:00+03,KJA,OVB,CN1
27641,2018-07-21 06:35:00+03,2018-07-21 08:40:00+03,KJA,OVB,CN1
27642,2018-07-21 09:20:00+03,2018-07-21 11:25:00+03,KJA,OVB,CN1
27643,2018-09-07 06:35:00+03,2018-09-07 08:40:00+03,KJA,OVB,CN1
27644,2018-09-19 09:20:00+03,2018-09-19 11:25:00+03,KJA,OVB,CN1
27645,2018-08-06 06:35:00+03,2018-08-06 08:40:00+03,KJA,OVB,CN1
27646,2018-08-06 09:20:00+03,2018-08-06 11:25:00+03,KJA,OVB,CN1
27647,2018-10-03 09:20:00+03,2018-10-03 11:25:00+03,KJA,OVB,CN1
27648,2018-10-03 06:35:00+03,2018-10-03 08:40:00+03,KJA,OVB,CN1
27649,2018-07-27 06:35:00+03,2018-07-27 08:40:00+03,KJA,OVB,CN1
27650,2018-08-17 06:35:00+03,2018-08-17 08:40:00+03,KJA,OVB,CN1
27651,2018-07-27 09:20:00+03,2018-07-27 11:25:00+03,KJA,OVB,CN1
27652,2018-09-25 09:20:00+03,2018-09-25 11:25:00+03,KJA,OVB,CN1
